City,CrashCount,CrashType,Latitude,Location,Longitude,Year
VANCOUVER,1,Casualty,49.243075,EARLES ST & VANNESS AVE,-123.043582,2011
VANCOUVER,1,PDO,49.243075,EARLES ST & VANNESS AVE,-123.043582,2011
VANCOUVER,1,Casualty,49.239038,EARLES ST & WARD ST,-123.047431,2011
VANCOUVER,6,Casualty,49.234578,EAST BLVD & W 41ST AVE,-123.154989,2011
VANCOUVER,9,PDO,49.234578,EAST BLVD & W 41ST AVE,-123.154989,2011
VANCOUVER,2,PDO,49.233602,EAST BLVD & W 42ND AVE,-123.155027,2011
VANCOUVER,1,Casualty,49.232705,EAST BLVD & W 43RD AVE,-123.155062,2011
VANCOUVER,1,PDO,49.231849,EAST BLVD & W 44TH AVE,-123.155098,2011
VANCOUVER,1,PDO,49.228977,EAST BLVD & W 47TH AVE,-123.155208,2011
VANCOUVER,1,PDO,49.228142,EAST BLVD & W 48TH AVE,-123.155053,2011
VANCOUVER,1,PDO,49.227151,EAST BLVD & W 49TH AVE,-123.154514,2011
VANCOUVER,1,PDO,49.213255,EAST BLVD & W 64TH AVE,-123.146638,2011
VANCOUVER,1,Casualty,49.245017,EDDINGTON DR & PUGET DR,-123.163377,2011
VANCOUVER,1,PDO,49.245017,EDDINGTON DR & PUGET DR,-123.163377,2011
VANCOUVER,5,Casualty,49.207107,ELLIOTT ST & SE MARINE DR,-123.056819,2011
VANCOUVER,14,PDO,49.207107,ELLIOTT ST & SE MARINE DR,-123.056819,2011
VANCOUVER,1,Casualty,49.226764,ELLIOTT ST & WAVERLEY AVE,-123.054664,2011
VANCOUVER,1,Casualty,49.23656,ELM ST & W 39TH AVE,-123.16412,2011
VANCOUVER,1,PDO,49.23656,ELM ST & W 39TH AVE,-123.16412,2011
VANCOUVER,2,Casualty,49.234702,ELM ST & W 41ST AVE,-123.164156,2011
VANCOUVER,3,PDO,49.234702,ELM ST & W 41ST AVE,-123.164156,2011
VANCOUVER,1,PDO,49.230995,ELM ST & W 45TH AVE,-123.164344,2011
VANCOUVER,1,Casualty,49.229149,ELM ST & W 47TH AVE,-123.164381,2011
VANCOUVER,1,Casualty,49.287604,ETON ST & N BOUNDARY RD,-123.023403,2011
VANCOUVER,1,PDO,49.287709,ETON ST & N KASLO ST,-123.046695,2011
VANCOUVER,1,PDO,49.287616,ETON ST & N NANAIMO ST,-123.056499,2011
VANCOUVER,1,PDO,49.28772,ETON ST & N SLOCAN ST,-123.049306,2011
VANCOUVER,4,Casualty,49.236432,EUCLID AVE & JOYCE ST,-123.033629,2011
VANCOUVER,5,PDO,49.236432,EUCLID AVE & JOYCE ST,-123.033629,2011
VANCOUVER,1,PDO,49.238824,EUCLID AVE & RUPERT ST,-123.039552,2011
VANCOUVER,3,Casualty,49.238824,EUCLID AVE & RUPERT ST,-123.039552,2011
VANCOUVER,1,PDO,49.287208,EVELEIGH ST & THURLOW ST,-123.120861,2011
VANCOUVER,1,PDO,49.277891,EXPO BLVD & GRIFFITHS WAY,-123.110374,2011
VANCOUVER,2,Casualty,49.277891,EXPO BLVD & GRIFFITHS WAY,-123.110374,2011
VANCOUVER,1,Casualty,49.276605,EXPO BLVD & QUEBEC ST,-123.102299,2011
VANCOUVER,1,Casualty,49.236702,FAIRMONT ST & KINGSWAY,-123.046693,2011
VANCOUVER,1,PDO,49.279631,FERNDALE ST & NANAIMO ST,-123.056552,2011
VANCOUVER,1,Casualty,49.20841,FIELDSTONE AVE & SE MARINE DR,-123.034655,2011
VANCOUVER,9,Casualty,49.267898,FIR ST & FIR ST OFFRAMP & GRANVILLE ST & GRANVILLE ST BRIDGE & HEMLOCK ST & HEMLOCK ST ONRAMP & W 4TH AVE & W 4TH AVE OFFRAMP & BUS LANE,-123.138396,2011
VANCOUVER,11,PDO,49.267898,FIR ST & FIR ST OFFRAMP & GRANVILLE ST & GRANVILLE ST BRIDGE & HEMLOCK ST & HEMLOCK ST ONRAMP & W 4TH AVE & W 4TH AVE OFFRAMP & BUS LANE,-123.138396,2011
VANCOUVER,1,PDO,49.262677,FIR ST & W 10TH AVE,-123.141066,2011
VANCOUVER,2,Casualty,49.262677,FIR ST & W 10TH AVE,-123.141066,2011
VANCOUVER,2,Casualty,49.261738,FIR ST & W 11TH AVE,-123.141104,2011
VANCOUVER,2,PDO,49.261738,FIR ST & W 11TH AVE,-123.141104,2011
VANCOUVER,9,PDO,49.260842,FIR ST & W 12TH AVE,-123.14114,2011
VANCOUVER,11,Casualty,49.260842,FIR ST & W 12TH AVE,-123.14114,2011
VANCOUVER,3,Casualty,49.259853,FIR ST & W 13TH AVE,-123.141183,2011
VANCOUVER,1,PDO,49.258953,FIR ST & W 14TH AVE,-123.141217,2011
VANCOUVER,2,Casualty,49.258953,FIR ST & W 14TH AVE,-123.141217,2011
VANCOUVER,3,PDO,49.258033,FIR ST & W 15TH AVE,-123.141253,2011
VANCOUVER,9,Casualty,49.257099,FIR ST & W 16TH AVE,-123.141293,2011
VANCOUVER,17,PDO,49.257099,FIR ST & W 16TH AVE,-123.141293,2011
VANCOUVER,1,Casualty,49.270843,FIR ST & W 1ST AVE,-123.141389,2011
VANCOUVER,1,PDO,49.270843,FIR ST & W 1ST AVE,-123.141389,2011
VANCOUVER,1,Casualty,49.269712,FIR ST & W 2ND AVE,-123.140791,2011
VANCOUVER,3,PDO,49.269712,FIR ST & W 2ND AVE,-123.140791,2011
VANCOUVER,1,Casualty,49.268821,FIR ST & W 3RD AVE,-123.140806,2011
VANCOUVER,1,PDO,49.268821,FIR ST & W 3RD AVE,-123.140806,2011
VANCOUVER,3,Casualty,49.267924,FIR ST & W 4TH AVE,-123.140873,2011
VANCOUVER,17,PDO,49.267924,FIR ST & W 4TH AVE,-123.140873,2011
VANCOUVER,2,PDO,49.266223,FIR ST & W 6TH AVE,-123.140934,2011
VANCOUVER,1,Casualty,49.26538,FIR ST & W 7TH AVE,-123.140927,2011
VANCOUVER,2,PDO,49.26538,FIR ST & W 7TH AVE,-123.140927,2011
VANCOUVER,1,PDO,49.264554,FIR ST & W 8TH AVE,-123.141085,2011
VANCOUVER,6,Casualty,49.263614,FIR ST & W BROADWAY,-123.141026,2011
VANCOUVER,16,PDO,49.263614,FIR ST & W BROADWAY,-123.141026,2011
VANCOUVER,1,Casualty,49.234024,FOSTER AVE & TYNE ST,-123.030419,2011
VANCOUVER,1,PDO,49.282061,FRANKLIN ST & GARDEN DR,-123.057817,2011
VANCOUVER,1,PDO,49.282052,FRANKLIN ST & KOOTENAY ST,-123.025705,2011
VANCOUVER,1,Casualty,49.282105,FRANKLIN ST & LAKEWOOD DR,-123.061682,2011
VANCOUVER,1,PDO,49.282072,FRANKLIN ST & NANAIMO ST,-123.056539,2011
VANCOUVER,2,PDO,49.282057,FRANKLIN ST & RENFREW ST,-123.043983,2011
VANCOUVER,1,Casualty,49.282209,FRANKLIN ST & WOODLAND DR,-123.072638,2011
VANCOUVER,1,Casualty,49.266691,FRASER ST & GREAT NORTHERN WAY,-123.089053,2011
VANCOUVER,18,Casualty,49.25669,FRASER ST & KINGSWAY,-123.089786,2011
VANCOUVER,39,PDO,49.25669,FRASER ST & KINGSWAY,-123.089786,2011
VANCOUVER,28,Casualty,49.211023,FRASER ST & SE MARINE DR,-123.091135,2011
VANCOUVER,43,PDO,49.211023,FRASER ST & SE MARINE DR,-123.091135,2011
VANCOUVER,2,PDO,49.212224,FRASERVIEW DR & JASPER CRES & VICTORIA DR,-123.06605,2011
VANCOUVER,1,Casualty,49.205766,FREMLIN ST & SW MARINE DR,-123.127605,2011
VANCOUVER,1,PDO,49.205766,FREMLIN ST & SW MARINE DR,-123.127605,2011
VANCOUVER,1,Casualty,49.208432,FREMLIN ST & W 70TH AVE,-123.127511,2011
VANCOUVER,3,PDO,49.208432,FREMLIN ST & W 70TH AVE,-123.127511,2011
VANCOUVER,1,Casualty,49.216995,FRENCH ST & PARK DR,-123.138926,2011
VANCOUVER,1,PDO,49.215018,FRENCH ST & W 62ND AVE,-123.138995,2011
VANCOUVER,1,PDO,49.213135,FRENCH ST & W 64TH AVE,-123.139029,2011
VANCOUVER,2,PDO,49.210865,FRENCH ST & W 67TH AVE,-123.139134,2011
VANCOUVER,1,Casualty,49.208597,FRENCH ST & W 70TH AVE,-123.13921,2011
VANCOUVER,2,PDO,49.208597,FRENCH ST & W 70TH AVE,-123.13921,2011
VANCOUVER,2,PDO,49.207049,FRENCH ST & W 71ST AVE,-123.139264,2011
VANCOUVER,1,PDO,49.242587,GALT ST & NANAIMO ST,-123.057325,2011
VANCOUVER,3,PDO,49.259105,GARDEN DR & GRANDVIEW HWY N,-123.058221,2011
VANCOUVER,1,PDO,49.274738,GARDEN DR & NAPIER ST,-123.057921,2011
VANCOUVER,1,PDO,49.237362,GASTON ST & VANNESS AVE,-123.029934,2011
VANCOUVER,1,PDO,49.2768,GEORGE ST & VENABLES ST,-123.079983,2011
VANCOUVER,1,Casualty,49.277212,GEORGIA VIADUCT,-123.107045,2011
VANCOUVER,3,PDO,49.277212,GEORGIA VIADUCT,-123.107045,2011
VANCOUVER,1,PDO,49.277157,GEORGIA VIADUCT & MAIN ST OFFRAMP,-123.103752,2011
VANCOUVER,1,PDO,49.290383,GILFORD ST & NELSON ST,-123.140196,2011
VANCOUVER,1,PDO,49.292474,GILFORD ST & ROBSON ST,-123.137027,2011
VANCOUVER,1,Casualty,49.293614,GILFORD ST & W GEORGIA ST,-123.135272,2011
VANCOUVER,4,PDO,49.293614,GILFORD ST & W GEORGIA ST,-123.135272,2011
VANCOUVER,15,Casualty,49.243562,GLADSTONE ST & KINGSWAY,-123.06181,2011
VANCOUVER,21,PDO,49.243562,GLADSTONE ST & KINGSWAY,-123.06181,2011
VANCOUVER,1,Casualty,49.240672,GLADSTONE ST & MANNERING AVE,-123.06284,2011
VANCOUVER,1,Casualty,49.208294,GLADSTONE ST & SE MARINE DR,-123.061935,2011
VANCOUVER,1,Casualty,49.269691,GLEN DR & GRANDVIEW VIADUCT,-123.08141,2011
VANCOUVER,2,Casualty,49.252948,GLEN DR & KINGSWAY,-123.081798,2011
VANCOUVER,12,PDO,49.252948,GLEN DR & KINGSWAY,-123.081798,2011
VANCOUVER,1,PDO,49.282785,GLEN DR & POWELL ST,-123.081263,2011
VANCOUVER,2,Casualty,49.276816,GLEN DR & VENABLES ST,-123.08138,2011
VANCOUVER,6,PDO,49.276816,GLEN DR & VENABLES ST,-123.08138,2011
VANCOUVER,1,PDO,49.274162,GLEN DR & WILLIAM ST,-123.081436,2011
VANCOUVER,2,PDO,49.23015,GLENDALOUGH PL & SW MARINE DR,-123.180333,2011
VANCOUVER,1,Casualty,49.283157,GORE AVE & POWELL ST,-123.097714,2011
VANCOUVER,2,PDO,49.283157,GORE AVE & POWELL ST,-123.097714,2011
VANCOUVER,2,PDO,49.277617,GORE AVE & UNION ST,-123.096963,2011
VANCOUVER,5,PDO,49.257884,GRANDVIEW HWY & GRANDVIEW HWY S & SLOCAN ST,-123.049573,2011
VANCOUVER,6,Casualty,49.257884,GRANDVIEW HWY & GRANDVIEW HWY S & SLOCAN ST,-123.049573,2011
VANCOUVER,8,Casualty,49.25819,GRANDVIEW HWY & KASLO ST,-123.046994,2011
VANCOUVER,10,PDO,49.25819,GRANDVIEW HWY & KASLO ST,-123.046994,2011
VANCOUVER,7,Casualty,49.258135,GRANDVIEW HWY & NATAL ST,-123.030321,2011
VANCOUVER,9,PDO,49.258135,GRANDVIEW HWY & NATAL ST,-123.030321,2011
VANCOUVER,1,Casualty,49.258149,GRANDVIEW HWY & NOOTKA ST,-123.041596,2011
VANCOUVER,2,PDO,49.258149,GRANDVIEW HWY & NOOTKA ST,-123.041596,2011
VANCOUVER,25,Casualty,49.258194,GRANDVIEW HWY & RENFREW ST,-123.044284,2011
VANCOUVER,44,PDO,49.258194,GRANDVIEW HWY & RENFREW ST,-123.044284,2011
VANCOUVER,32,Casualty,49.258127,GRANDVIEW HWY & RUPERT ST,-123.033793,2011
VANCOUVER,58,PDO,49.258127,GRANDVIEW HWY & RUPERT ST,-123.033793,2011
VANCOUVER,13,Casualty,49.258138,GRANDVIEW HWY & SKEENA ST,-123.028533,2011
VANCOUVER,21,PDO,49.258138,GRANDVIEW HWY & SKEENA ST,-123.028533,2011
VANCOUVER,1,PDO,49.258124,GRANDVIEW HWY & WINDERMERE ST,-123.036531,2011
VANCOUVER,5,Casualty,49.258124,GRANDVIEW HWY & WINDERMERE ST,-123.036531,2011
VANCOUVER,16,PDO,49.258468,GRANDVIEW HWY N & NANAIMO ST,-123.056617,2011
VANCOUVER,20,Casualty,49.258468,GRANDVIEW HWY N & NANAIMO ST,-123.056617,2011
VANCOUVER,1,Casualty,49.258192,GRANDVIEW HWY N & PENTICTON ST,-123.053001,2011
VANCOUVER,2,PDO,49.258192,GRANDVIEW HWY N & PENTICTON ST,-123.053001,2011
VANCOUVER,1,Casualty,49.259873,GRANDVIEW HWY N & TEMPLETON DR,-123.06015,2011
VANCOUVER,1,PDO,49.257799,GRANDVIEW HWY S & NANAIMO ST,-123.056635,2011
VANCOUVER,4,Casualty,49.257799,GRANDVIEW HWY S & NANAIMO ST,-123.056635,2011
VANCOUVER,1,PDO,49.25909,GRANDVIEW HWY S & TEMPLETON DR,-123.060191,2011
VANCOUVER,2,Casualty,49.25909,GRANDVIEW HWY S & TEMPLETON DR,-123.060191,2011
VANCOUVER,3,Casualty,49.271282,GRANT ST & NANAIMO ST,-123.056593,2011
VANCOUVER,2,Casualty,49.271359,GRANT ST & RENFREW ST,-123.044216,2011
VANCOUVER,1,Casualty,49.271503,GRANT ST & VERNON DR,-123.078682,2011
VANCOUVER,1,PDO,49.271503,GRANT ST & VERNON DR,-123.078682,2011
VANCOUVER,2,Casualty,49.271281,GRANT ST & VICTORIA DR,-123.065738,2011
VANCOUVER,3,PDO,49.271281,GRANT ST & VICTORIA DR,-123.065738,2011
VANCOUVER,4,Casualty,49.278201,GRANVILLE ST & HELMCKEN ST,-123.124606,2011
VANCOUVER,5,PDO,49.278201,GRANVILLE ST & HELMCKEN ST,-123.124606,2011
VANCOUVER,5,PDO,49.250841,GRANVILLE ST & LAURIER AVE,-123.139056,2011
VANCOUVER,7,Casualty,49.250841,GRANVILLE ST & LAURIER AVE,-123.139056,2011
VANCOUVER,31,Casualty,49.257053,GRANVILLE ST & MARPOLE AVE & W 16TH AVE,-123.138793,2011
VANCOUVER,51,PDO,49.257053,GRANVILLE ST & MARPOLE AVE & W 16TH AVE,-123.138793,2011
VANCOUVER,1,PDO,49.253151,GRANVILLE ST & MATTHEWS AVE,-123.138938,2011
VANCOUVER,14,Casualty,49.205303,GRANVILLE ST & MILTON ST & SW MARINE DR,-123.140462,2011
VANCOUVER,44,PDO,49.205303,GRANVILLE ST & MILTON ST & SW MARINE DR,-123.140462,2011
VANCOUVER,3,PDO,49.242821,GRANVILLE ST & MINTO CRES,-123.139234,2011
VANCOUVER,3,Casualty,49.247416,GRANVILLE ST & NANTON AVE,-123.139168,2011
VANCOUVER,10,PDO,49.247416,GRANVILLE ST & NANTON AVE,-123.139168,2011
VANCOUVER,6,Casualty,49.279252,GRANVILLE ST & NELSON ST,-123.12304,2011
VANCOUVER,11,PDO,49.279252,GRANVILLE ST & NELSON ST,-123.12304,2011
VANCOUVER,9,Casualty,49.217369,GRANVILLE ST & PARK DR & W 59TH AVE,-123.140216,2011
VANCOUVER,25,PDO,49.217369,GRANVILLE ST & PARK DR & W 59TH AVE,-123.140216,2011
VANCOUVER,5,PDO,49.281368,GRANVILLE ST & ROBSON ST,-123.119815,2011
VANCOUVER,6,Casualty,49.281368,GRANVILLE ST & ROBSON ST,-123.119815,2011
VANCOUVER,5,Casualty,49.280325,GRANVILLE ST & SMITHE ST,-123.121393,2011
VANCOUVER,14,PDO,49.280325,GRANVILLE ST & SMITHE ST,-123.121393,2011
VANCOUVER,4,Casualty,49.262638,GRANVILLE ST & W 10TH AVE,-123.138541,2011
VANCOUVER,18,PDO,49.262638,GRANVILLE ST & W 10TH AVE,-123.138541,2011
VANCOUVER,3,Casualty,49.26171,GRANVILLE ST & W 11TH AVE,-123.138572,2011
VANCOUVER,5,PDO,49.26171,GRANVILLE ST & W 11TH AVE,-123.138572,2011
VANCOUVER,18,Casualty,49.2608,GRANVILLE ST & W 12TH AVE,-123.138697,2011
VANCOUVER,34,PDO,49.2608,GRANVILLE ST & W 12TH AVE,-123.138697,2011
VANCOUVER,8,Casualty,49.259815,GRANVILLE ST & W 13TH AVE,-123.138729,2011
VANCOUVER,9,PDO,49.259815,GRANVILLE ST & W 13TH AVE,-123.138729,2011
VANCOUVER,4,Casualty,49.258921,GRANVILLE ST & W 14TH AVE,-123.138726,2011
VANCOUVER,10,PDO,49.258921,GRANVILLE ST & W 14TH AVE,-123.138726,2011
VANCOUVER,6,Casualty,49.258014,GRANVILLE ST & W 15TH AVE,-123.138741,2011
VANCOUVER,17,PDO,49.258014,GRANVILLE ST & W 15TH AVE,-123.138741,2011
VANCOUVER,4,Casualty,49.248332,GRANVILLE ST & W 26TH AVE,-123.139148,2011
VANCOUVER,5,PDO,49.248332,GRANVILLE ST & W 26TH AVE,-123.139148,2011
VANCOUVER,1,Casualty,49.24368,GRANVILLE ST & W 32ND AVE,-123.139206,2011
VANCOUVER,3,PDO,49.24368,GRANVILLE ST & W 32ND AVE,-123.139206,2011
VANCOUVER,11,Casualty,49.241887,GRANVILLE ST & W 33RD AVE,-123.139312,2011
VANCOUVER,24,PDO,49.241887,GRANVILLE ST & W 33RD AVE,-123.139312,2011
VANCOUVER,2,Casualty,49.240891,GRANVILLE ST & W 34TH AVE,-123.13933,2011
VANCOUVER,3,PDO,49.240891,GRANVILLE ST & W 34TH AVE,-123.13933,2011
VANCOUVER,1,Casualty,49.239965,GRANVILLE ST & W 35TH AVE,-123.139362,2011
VANCOUVER,3,PDO,49.239965,GRANVILLE ST & W 35TH AVE,-123.139362,2011
VANCOUVER,1,PDO,49.238985,GRANVILLE ST & W 36TH AVE,-123.139392,2011
VANCOUVER,2,Casualty,49.238985,GRANVILLE ST & W 36TH AVE,-123.139392,2011
VANCOUVER,3,PDO,49.238013,GRANVILLE ST & W 37TH AVE,-123.139448,2011
VANCOUVER,5,Casualty,49.238013,GRANVILLE ST & W 37TH AVE,-123.139448,2011
VANCOUVER,7,PDO,49.237121,GRANVILLE ST & W 38TH AVE,-123.13951,2011
VANCOUVER,3,Casualty,49.235364,GRANVILLE ST & W 40TH AVE,-123.139588,2011
VANCOUVER,5,PDO,49.235364,GRANVILLE ST & W 40TH AVE,-123.139588,2011
VANCOUVER,30,Casualty,49.234343,GRANVILLE ST & W 41ST AVE,-123.139623,2011
VANCOUVER,71,PDO,49.234343,GRANVILLE ST & W 41ST AVE,-123.139623,2011
VANCOUVER,5,Casualty,49.232466,GRANVILLE ST & W 43RD AVE,-123.139592,2011
VANCOUVER,8,PDO,49.232466,GRANVILLE ST & W 43RD AVE,-123.139592,2011
VANCOUVER,4,Casualty,49.230631,GRANVILLE ST & W 45TH AVE,-123.139663,2011
VANCOUVER,5,PDO,49.230631,GRANVILLE ST & W 45TH AVE,-123.139663,2011
VANCOUVER,1,Casualty,49.229691,GRANVILLE ST & W 46TH AVE,-123.139701,2011
VANCOUVER,2,Casualty,49.228775,GRANVILLE ST & W 47TH AVE,-123.139736,2011
VANCOUVER,4,PDO,49.228775,GRANVILLE ST & W 47TH AVE,-123.139736,2011
VANCOUVER,1,Casualty,49.227897,GRANVILLE ST & W 48TH AVE,-123.139774,2011
VANCOUVER,4,PDO,49.227897,GRANVILLE ST & W 48TH AVE,-123.139774,2011
VANCOUVER,30,Casualty,49.226966,GRANVILLE ST & W 49TH AVE,-123.13981,2011
VANCOUVER,53,PDO,49.226966,GRANVILLE ST & W 49TH AVE,-123.13981,2011
VANCOUVER,2,Casualty,49.22408,GRANVILLE ST & W 52ND AVE,-123.139929,2011
VANCOUVER,6,PDO,49.22408,GRANVILLE ST & W 52ND AVE,-123.139929,2011
VANCOUVER,1,Casualty,49.222613,GRANVILLE ST & W 53RD AVE,-123.139989,2011
VANCOUVER,2,Casualty,49.221704,GRANVILLE ST & W 54TH AVE,-123.140015,2011
VANCOUVER,5,PDO,49.221704,GRANVILLE ST & W 54TH AVE,-123.140015,2011
VANCOUVER,1,Casualty,49.219897,GRANVILLE ST & W 56TH AVE,-123.140104,2011
VANCOUVER,1,PDO,49.219897,GRANVILLE ST & W 56TH AVE,-123.140104,2011
VANCOUVER,13,Casualty,49.219331,GRANVILLE ST & W 57TH AVE,-123.140129,2011
VANCOUVER,23,PDO,49.219331,GRANVILLE ST & W 57TH AVE,-123.140129,2011
VANCOUVER,3,Casualty,49.218444,GRANVILLE ST & W 58TH AVE,-123.140181,2011
VANCOUVER,3,PDO,49.218444,GRANVILLE ST & W 58TH AVE,-123.140181,2011
VANCOUVER,2,Casualty,49.266772,GRANVILLE ST & W 5TH AVE,-123.138455,2011
VANCOUVER,2,PDO,49.266772,GRANVILLE ST & W 5TH AVE,-123.138455,2011
VANCOUVER,2,Casualty,49.21681,GRANVILLE ST & W 60TH AVE,-123.140244,2011
VANCOUVER,8,PDO,49.21681,GRANVILLE ST & W 60TH AVE,-123.140244,2011
VANCOUVER,1,Casualty,49.215919,GRANVILLE ST & W 61ST AVE,-123.140271,2011
VANCOUVER,3,PDO,49.215919,GRANVILLE ST & W 61ST AVE,-123.140271,2011
VANCOUVER,6,Casualty,49.21499,GRANVILLE ST & W 62ND AVE,-123.140301,2011
VANCOUVER,6,PDO,49.21499,GRANVILLE ST & W 62ND AVE,-123.140301,2011
VANCOUVER,3,Casualty,49.213998,GRANVILLE ST & W 63RD AVE,-123.140355,2011
VANCOUVER,7,PDO,49.213998,GRANVILLE ST & W 63RD AVE,-123.140355,2011
VANCOUVER,7,Casualty,49.213145,GRANVILLE ST & W 64TH AVE,-123.140369,2011
VANCOUVER,16,PDO,49.213145,GRANVILLE ST & W 64TH AVE,-123.140369,2011
VANCOUVER,2,Casualty,49.212256,GRANVILLE ST & W 65TH AVE,-123.140401,2011
VANCOUVER,14,PDO,49.212256,GRANVILLE ST & W 65TH AVE,-123.140401,2011
VANCOUVER,2,Casualty,49.211372,GRANVILLE ST & W 66TH AVE,-123.140432,2011
VANCOUVER,7,PDO,49.211372,GRANVILLE ST & W 66TH AVE,-123.140432,2011
VANCOUVER,5,Casualty,49.210886,GRANVILLE ST & W 67TH AVE,-123.140448,2011
VANCOUVER,8,PDO,49.210886,GRANVILLE ST & W 67TH AVE,-123.140448,2011
VANCOUVER,2,Casualty,49.210514,GRANVILLE ST & W 68TH AVE,-123.140462,2011
VANCOUVER,17,PDO,49.210514,GRANVILLE ST & W 68TH AVE,-123.140462,2011
VANCOUVER,4,Casualty,49.266182,GRANVILLE ST & W 6TH AVE,-123.138468,2011
VANCOUVER,7,PDO,49.266182,GRANVILLE ST & W 6TH AVE,-123.138468,2011
VANCOUVER,16,Casualty,49.208534,GRANVILLE ST & W 70TH AVE,-123.140534,2011
VANCOUVER,57,PDO,49.208534,GRANVILLE ST & W 70TH AVE,-123.140534,2011
VANCOUVER,18,Casualty,49.207069,GRANVILLE ST & W 71ST AVE,-123.140585,2011
VANCOUVER,35,PDO,49.207069,GRANVILLE ST & W 71ST AVE,-123.140585,2011
VANCOUVER,3,Casualty,49.265342,GRANVILLE ST & W 7TH AVE,-123.138499,2011
VANCOUVER,11,PDO,49.265342,GRANVILLE ST & W 7TH AVE,-123.138499,2011
VANCOUVER,3,Casualty,49.264503,GRANVILLE ST & W 8TH AVE,-123.138529,2011
VANCOUVER,8,PDO,49.264503,GRANVILLE ST & W 8TH AVE,-123.138529,2011
VANCOUVER,22,Casualty,49.263589,GRANVILLE ST & W BROADWAY,-123.138562,2011
VANCOUVER,38,PDO,49.263589,GRANVILLE ST & W BROADWAY,-123.138562,2011
VANCOUVER,2,PDO,49.285966,GRANVILLE ST & W CORDOVA ST,-123.112856,2011
VANCOUVER,9,Casualty,49.282477,GRANVILLE ST & W GEORGIA ST,-123.118135,2011
VANCOUVER,14,PDO,49.282477,GRANVILLE ST & W GEORGIA ST,-123.118135,2011
VANCOUVER,2,Casualty,49.285312,GRANVILLE ST & W HASTINGS ST,-123.113845,2011
VANCOUVER,4,PDO,49.285312,GRANVILLE ST & W HASTINGS ST,-123.113845,2011
VANCOUVER,36,Casualty,49.249411,GRANVILLE ST & W KING EDWARD AVE,-123.139097,2011
VANCOUVER,73,PDO,49.249411,GRANVILLE ST & W KING EDWARD AVE,-123.139097,2011
VANCOUVER,4,PDO,49.284652,GRANVILLE ST & W PENDER ST,-123.114846,2011
VANCOUVER,8,Casualty,49.284652,GRANVILLE ST & W PENDER ST,-123.114846,2011
VANCOUVER,12,Casualty,49.267899,GRANVILLE ST BRIDGE,-123.138454,2011
VANCOUVER,14,PDO,49.267899,GRANVILLE ST BRIDGE,-123.138454,2011
VANCOUVER,7,Casualty,49.275039,GRANVILLE ST BRIDGE & HOWE ST & HOWE ST ONRAMP & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP & SEYMOUR ST & SEYMOUR ST OFFRAMP,-123.129421,2011
VANCOUVER,7,PDO,49.275039,GRANVILLE ST BRIDGE & HOWE ST & HOWE ST ONRAMP & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP & SEYMOUR ST & SEYMOUR ST OFFRAMP,-123.129421,2011
VANCOUVER,1,PDO,49.204452,GRANVILLE ST ONRAMP & SW MARINE DR,-123.138887,2011
VANCOUVER,1,PDO,49.270426,GRAVELEY ST & KAMLOOPS ST,-123.05469,2011
VANCOUVER,2,PDO,49.270395,GRAVELEY ST & LILLOOET ST,-123.038935,2011
VANCOUVER,1,PDO,49.270405,GRAVELEY ST & NANAIMO ST,-123.056597,2011
VANCOUVER,1,Casualty,49.270411,GRAVELEY ST & RENFREW ST,-123.044203,2011
VANCOUVER,1,Casualty,49.27047,GRAVELEY ST & VICTORIA DR,-123.065753,2011
VANCOUVER,1,PDO,49.270529,GRAVELEY ST & WOODLAND DR,-123.073463,2011
VANCOUVER,2,PDO,49.276811,GRIFFITHS WAY & PACIFIC BLVD,-123.10896,2011
VANCOUVER,1,PDO,49.213102,HAIG ST & W 64TH AVE,-123.136908,2011
VANCOUVER,1,PDO,49.275925,HAMILTON ST & HELMCKEN ST,-123.121068,2011
VANCOUVER,6,Casualty,49.277772,HAMILTON ST & MAINLAND ST & SMITHE ST,-123.117489,2011
VANCOUVER,10,PDO,49.277772,HAMILTON ST & MAINLAND ST & SMITHE ST,-123.117489,2011
VANCOUVER,2,Casualty,49.276965,HAMILTON ST & NELSON ST,-123.119511,2011
VANCOUVER,7,PDO,49.276965,HAMILTON ST & NELSON ST,-123.119511,2011
VANCOUVER,1,Casualty,49.27884,HAMILTON ST & ROBSON ST,-123.115952,2011
VANCOUVER,2,PDO,49.27884,HAMILTON ST & ROBSON ST,-123.115952,2011
VANCOUVER,5,PDO,49.279937,HAMILTON ST & W GEORGIA ST,-123.114255,2011
VANCOUVER,6,Casualty,49.279937,HAMILTON ST & W GEORGIA ST,-123.114255,2011
VANCOUVER,2,PDO,49.282119,HAMILTON ST & W PENDER ST,-123.110956,2011
VANCOUVER,4,Casualty,49.282119,HAMILTON ST & W PENDER ST,-123.110956,2011
VANCOUVER,2,PDO,49.286298,HARO ST & JERVIS ST,-123.129569,2011
VANCOUVER,1,Casualty,49.287957,HARO ST & NICOLA ST,-123.13219,2011
VANCOUVER,3,Casualty,49.283895,HARO ST & THURLOW ST,-123.125911,2011
VANCOUVER,4,PDO,49.283895,HARO ST & THURLOW ST,-123.125911,2011
VANCOUVER,1,PDO,49.233626,HAROLD ST & KINGSWAY,-123.03491,2011
